dish_serial,dish_name,unit_price,calories,carbohydrates,protein,fat,fiber,weight
26_60787252510461952,雪菜毛豆/西葫芦炒蛋,2.75,115.04444444444445,6.391358024691359,7.66962962962963,6.391358024691359,1.9174074074074074,63.91358024691358
26_60788188049969152,青椒田藕,2.4164948453608246,52.026804123711344,9.711288659793814,1.5169587628865981,1.2142268041237114,1.8206701030927834,43.355670103092784
26_60804092892680192,鸡米花,5.534104046242774,109.81572254335259,11.24393063583815,5.621965317919075,4.49757225433526,0.3747976878612717,37.47976878612717
26_61135445588840448,酥鱼,6.094531249999999,87.65625,2.19140625,8.765625,4.3828125,0.43828125,43.828125
26_61137457504194560,鱼香肉丝,4.7,85.2,5.68,6.816,4.5440000000000005,0.5680000000000001,56.8
26_61140837161111552,茄子长豆/青椒素鸡,2.9,134.16835443037974,14.907594936708861,7.453797468354431,5.9630379746835445,4.472278481012658,74.5379746835443
26_61143330393821184,木耳娃娃菜,2.265945945945946,16.555405405405406,2.648864864864865,0.6622162162162163,0.0,0.6622162162162163,66.22162162162162
26_61145100864065536,花椒鸡腿,4.85,199.14375,2.77875,24.0825,9.2625,0.92625,92.625
26_61502544706408448,鸟蛋烧肉,5.2703225806451615,182.87483870967742,4.571870967741935,14.287096774193548,12.572645161290323,0.5714838709677419,57.148387096774194
26_61503148149313536,香菇鸭块,5.3,140.98333333333332,4.511466666666667,11.278666666666666,8.459,1.1278666666666668,56.39333333333333
26_61503305590902784,胖干烧肉,4.757677902621722,282.40449438202245,9.413483146067415,12.55131086142322,18.82696629213483,1.2551310861423222,62.756554307116104
26_61506526787014656,莴笋山药/虎皮尖椒,2.8,76.78983050847458,8.191101694915254,2.8798305084745763,3.96728813559322,2.176016949152542,63.99152542372882
26_61863997825224704,鸭血豆腐,2.3141025641025643,41.75769230769231,0.7592307692307693,9.870000000000001,0.3037179487179487,0.0,75.92307692307692
26_61866566047895552,肉沫茄子/西葫芦炒蛋,2.8,227.63144104803493,16.25938864628821,14.633449781659388,12.194541484716158,3.2518777292576417,81.29694323144105
26_61871928213901312,青椒藕片,2.5788690476190474,31.376964285714287,6.4473214285714295,0.859642857142857,0.08598214285714285,1.2894642857142857,42.982142857142854
26_61873794888896512,长豆香干肉丝,4.3223529411764705,175.11529411764704,6.5668235294117645,9.850235294117647,12.039176470588236,1.6417058823529411,54.72352941176471
